"id","SYMBOL"
"17511546",NA
"17511548",NA
"17511550","TOX3"
"17511560","GM19935"
"17511563",NA
"17511565",NA
"17511567","AKTIP"
"17511584",NA
"17511586","RPGRIP1L"
"17511615","4831440D22RIK"
"17511620",NA
"17511623","IRX3"
"17511630","4933436C20RIK"
"17511639","GM12070"
"17511643","CES1A"
"17511660","CES1B"
"17511677","CES1C"
"17511693","CES1D"
"17511714","CES1E"
"17511731","CES1F"
"17511748","CES1G"
"17511765","CES1H"
"17511782","LOC100862575"
"17511788","CES5A"
"17511802",NA
"17511806","4930488L21RIK"
"17511808","AMFR"
"17511825","NUDT21"
"17511834","BBS2"
"17511856",NA
"17511860","9330175E14RIK"
"17511868","FAM192A"
"17511878","PLLP"
"17511885",NA
"17511887","CIAPIN1"
"17511900","DOK4"
"17511912","CCDC102A"
"17511925",NA
"17511927","KIFC3"
"17511953","CNGB1"
"17511992","ZFP319"
"17511996","ZFP319"
"17512001","GTL3"
"17512009","CSNK2A2"
"17512023","PRSS54"
"17512032","CNOT1"
"17512084",NA
"17512086",NA
"17512088","SLC38A7"
"17512103","GOT2"
"17512117",NA
"17512119",NA
"17512121","CDH8"
"17512146",NA
"17512149",NA
"17512151",NA
"17512153","CDH11"
"17512169",NA
"17512171","RPLP0"
"17512175","GM20073"
"17512177",NA
"17512181","TK2"
"17512193","CMTM2A"
"17512209","CMTM1"
"17512221","CMTM4"
"17512229","DYNC1LI2"
"17512245","CCDC79"
"17512275","NAE1"
"17512299","CDH16"
"17512321","RRAD"
"17512329","FAM96B"
"17512337","B3GNT9-PS"
"17512342","TRADD"
"17512350","4931428F04RIK"
"17512361","EXOC3L"
"17512379","MIR328"
"17512381","LRRC29"
"17512388","FHOD1"
"17512413",NA
"17512415","KCTD19"
"17512434","TPPP3"
"17512440","ZDHHC1"
"17512456","ATP6V0D1"
"17512467","AGRP"
"17512474","GM8841"
"17512476","GM5914"
"17512479","ACD"
"17512494","E130303B06RIK"
"17512502","GFOD2"
"17512511","RANBP10"
"17512527",NA
"17512529","CENPT"
"17512544","CTRL"
"17512554","PSMB10"
"17512565","LCAT"
"17512572","SLC12A4"
"17512598","DPEP3"
"17512611","DPEP2"
"17512628","DPEP2"
"17512630","DDX28"
"17512634","ESRP2"
"17512654","PLA2G15"
"17512657","SLC7A6OS"
"17512664","ZFP90"
"17512666","SMPD3"
"17512675",NA
"17512677","CDH1"
"17512680","CHTF8"
"17512686",NA
"17512688",NA
"17512696","COG8"
"17512709","TMED6"
"17512716","TERF2"
"17512732","NQO1"
"17512740","NOB1"
"17512752","LOC100046297"
"17512755","PSMD7"
"17512765","3010033K07RIK"
"17512768",NA
"17512772",NA
"17512776","GM1943"
"17512778",NA
"17512780","DHX38"
"17512809","HP"
"17512816","DHODH"
"17512833","2400003C14RIK"
"17512846","ATXN1L"
"17512852",NA
"17512854",NA
"17512860","MARVELD3"
"17512868","CHST4"
"17512872","CALB2"
"17512888","HYDIN"
"17512891","LOC100861869"
"17512895","IL34"
"17512907","SF3B3"
"17512938","SNORD111"
"17512940","SF3B3"
"17512942",NA
"17512944","FUK"
"17512975","DDX19A"
"17512990","DDX19B"
"17513006","MIR3473D"
"17513008",NA
"17513010","CLEC18A"
"17513026","9430091E24RIK"
"17513031","GLG1"
"17513061","RFWD3"
"17513076","MLKL"
"17513092","FA2H"
"17513104","WDR59"
"17513135","LDHD"
"17513149","CTRB1"
"17513158","BCAR1"
"17513166","CFDP1"
"17513176","TMEM170"
"17513181","CHST5"
"17513185","TMEM231"
"17513194","ADAT1"
"17513209","KARS"
"17513228","GM6793"
"17513232","GM9564"
"17513236",NA
"17513238",NA
"17513240","ADAMTS18"
"17513270","4933408N05RIK"
"17513273","VAT1L"
"17513275",NA
"17513278",NA
"17513281",NA
"17513285",NA
"17513287",NA
"17513289","MAF"
"17513297","CDYL2"
"17513306","4930563M20RIK"
"17513311","2310061C15RIK"
"17513319","1700030J22RIK"
"17513325","GCSH"
"17513334","PKD1L2"
"17513380","SDR42E1"
"17513389","MPHOSPH6"
"17513397",NA
"17513399",NA
"17513401","SLC38A8"
"17513417","MBTPS1"
"17513446","HSDL1"
"17513453","TAF1C"
"17513472","KCNG4"
"17513479","4632415K11RIK"
"17513491","COTL1"
"17513500",NA
"17513503","ZDHHC7"
"17513514","FAM92B"
"17513525","GINS2"
"17513534","1190005I06RIK"
"17513540","COX4NB"
"17513548",NA
"17513550","1110050K14RIK"
"17513560","MTHFSD"
"17513581","1700018B08RIK"
"17513590","FBXO31"
"17513603","ZCCHC14"
"17513621",NA
"17513625","KLHDC4"
"17513641","SLC7A5"
"17513655","CAR5A"
"17513666","TRHR2"
"17513672","CYBA"
"17513681","MVD"
"17513695","9330133O14RIK"
"17513699","SNAI3"
"17513705","RNF166"
"17513713","FAM38A"
"17513769",NA
"17513771","APRT"
"17513779","GALNS"
"17513796","PABPN1L"
"17513806","CBFA2T3"
"17513823","C230057M02RIK"
"17513831","A530010L16RIK"
"17513835","ANKRD11"
"17513854",NA
"17513856","RPL13"
"17513860","SULT5A1"
"17513871","CHMP1A"
"17513878","SPATA2L"
"17513886","1300018I17RIK"
"17513908","FANCA"
"17513963",NA
"17513965","DBNDD1"
"17513974",NA
"17513976","RN5S20"
"17513978",NA
"17513980",NA
"17513982","4732419C18RIK"
"17513986",NA
"17513989","1700054N08RIK"
"17513995","ACTA1"
"17514004","NUP133"
"17514033","ABCB10"
"17514049","TAF5L"
"17514057",NA
"17514060",NA
"17514063","PGBD5"
"17514078","AGT"
"17514087","2310022B05RIK"
"17514093","TTC13"
"17514118","FAM89A"
"17514122","2810004N23RIK"
"17514131","EXOC8"
"17514135","EGLN1"
"17514143",NA
"17514146","SIPA1L2"
"17514170","PCNXL2"
"17514211","GM17296"
"17514243","IRF2BP2"
"17514247","TOMM20"
"17514255",NA
"17514257","RBM34"
"17514270","GM3952"
"17514300","CCDC7"
"17514316",NA
"17514320","2610044O15RIK"
"17514326",NA
"17514328",NA
"17514330",NA
"17514333",NA
"17514337",NA
"17514340",NA
"17514343",NA
"17514346",NA
"17514349",NA
"17514352",NA
"17514355",NA
"17514359","ALKBH8"
"17514375",NA
"17514377",NA
"17514379","CWF19L2"
"17514399","GUCY1A2"
"17514410","KBTBD3"
"17514417","8430410K20RIK"
"17514422",NA
"17514424","CASP1"
"17514435","CASP4"
"17514447","CASP12"
"17514460","PDGFD"
"17514471","DCUN1D5"
"17514482","MMP13"
"17514495","MMP12"
"17514515","MMP3"
"17514528","MMP1A"
"17514541","MMP10"
"17514553","MMP8"
"17514566","MMP27"
"17514580","MMP20"
"17514592","MMP7"
"17514601","LOC100503055"
"17514603","TMEM123"
"17514610","YAP1"
"17514615","1700128F08RIK"
"17514621","MIR1899"
"17514623","TRPC6"
"17514637","PGR"
"17514653",NA
"17514657","GM16833"
"17514662",NA
"17514664",NA
"17514666","CCDC82"
"17514678","MAML2"
"17514687","PHXR4"
"17514691","MTMR2"
"17514719","FAM76B"
"17514732","SESN3"
"17514745","CWC15"
"17514754",NA
"17514760","MRE11A"
"17514786",NA
"17514789","GPR83"
"17514799","2200002K05RIK"
"17514806","TAF1D"
"17514822","TAF1D"
"17514824","TAF1D"
"17514826","TAF1D"
"17514828","TAF1D"
"17514830","TAF1D"
"17514832","TAF1D"
"17514834","TAF1D"
"17514836","TAF1D"
"17514838","5830418K08RIK"
"17514841","BC017612"
"17514847","4930540M03RIK"
"17514853","SLC36A4"
"17514867","SLC36A4"
"17514869",NA
"17514871","CHORDC1"
"17514885","UBTFL1"
"17514892","MBD3L2"
"17514899","MBD3L1"
"17514904",NA
"17514906",NA
"17514908","OLFR829"
"17514910","OLFR830"
"17514912","OLFR832"
"17514914","OLFR834"
"17514916","OLFR835"
"17514918","OLFR836"
"17514920","OLFR837"
"17514922",NA
"17514924","OLFR845"
"17514926",NA
"17514928","OLFR849"
"17514930","OLFR851"
"17514933","OLFR855"
"17514936","ZFP317"
"17514946","OLFR857"
"17514948","OLFR58"
"17514951","OLFR859"
"17514953","OLFR77"
"17514958","OLFR868"
"17514961","OLFR869"
"17514965",NA
"17514967","OLFR871"
"17514971","OLFR872"
"17514977","OLFR39"
"17514980","OLFR873"
"17514983","ZFP26"
"17514986",NA
"17514988","ZFP846"
"17514998","5730577I03RIK"
"17515004","FBXL12"
"17515019","PIN1"
"17515025",NA
"17515027","RDH8"
"17515035","A230050P20RIK"
"17515045","PPAN"
"17515058","PPAN"
"17515060",NA
"17515062","MRPL4"
"17515074","ICAM1"
"17515084","ICAM4"
"17515090","ICAM5"
"17515103","RAVER1-FDX1L"
"17515106","PDE4A"
"17515128","KEAP1"
"17515132","ATG4D"
"17515145","SLC44A2"
"17515170","ILF3"
"17515196","QTRT1"
"17515208","DNM2"
"17515238","AB124611"
"17515248","CARM1"
"17515272","1810026J23RIK"
"17515277","SMARCA4"
"17515315","LDLR"
"17515335","GM6484"
"17515340","RAB3D"
"17515344","CCDC159"
"17515358","BC018242"
"17515371","2310047B19RIK"
"17515375","PRKCSH"
"17515395","GM16845"
"17515400","GM16845"
"17515402","CNN1"
"17515413","PIGYL"
"17515420","ZFP872"
"17515425","ZFP809"
"17515436","9530077C05RIK"
"17515446","BBS9"
"17515478","BMPER"
"17515496","NPSR1"
"17515510","GM10701"
"17515515",NA
"17515517","CYPT4"
"17515521",NA
"17515523","SEPT7"
"17515539","EEPD1"
"17515551","B3GAT1"
"17515566","VPS26B"
"17515577","NCAPD3"
"17515617","IGSF9B"
"17515641","AI414108"
"17515643","SPATA19"
"17515653","OPCML"
"17515675",NA
"17515680",NA
"17515687","SNX19"
"17515703","ADAMTS8"
"17515715","ZBTB44"
"17515726","GM7244"
"17515729","PRDM10"
"17515758","NFRKB"
"17515786","ARHGAP32"
"17515813","KCNJ1"
"17515819","ETS1"
"17515835","TMED2"
"17515837",NA
"17515839","7630403G23RIK"
"17515843","KIRREL3"
"17515869",NA
"17515871","4930581F22RIK"
"17515884",NA
"17515886","SRPR"
"17515906","RPUSD4"
"17515915","4933422A05RIK"
"17515921","CDON"
"17515950",NA
"17515952","PUS3"
"17515960","PATE2"
"17515978","GM17677"
"17515982",NA
"17515988","GM7257"
"17515994","GM9513"
"17515998","ACRV1"
"17516005",NA
"17516010","FEZ1"
"17516028",NA
"17516030","TMEM218"
"17516036","HEPACAM"
"17516047","ROBO4"
"17516068","BC024479"
"17516074","ESAM"
"17516087","VSIG2"
"17516098","SIAE"
"17516110","OLFR874"
"17516112","OLFR875"
"17516115","OLFR876"
"17516118","OLFR877"
"17516120","OLFR145"
"17516124","OLFR878"
"17516127","OLFR881"
"17516129","OLFR883"
"17516131","OLFR884"
"17516133","OLFR885"
"17516135","OLFR887"
"17516137","OLFR888"
"17516139","OLFR889"
"17516141","OLFR890"
"17516143","OLFR893"
"17516145","OLFR894"
"17516147","OLFR143"
"17516149","OLFR895"
"17516151","OLFR25"
"17516155","OLFR898"
"17516157","OLFR250"
"17516159","OLFR251"
"17516161","OLFR147"
"17516164","OLFR901"
"17516166","OLFR902"
"17516170","OLFR904"
"17516172","OLFR905"
"17516174","OLFR906"
"17516176","OLFR907"
"17516178",NA
"17516180","OLFR908"
"17516182","OLFR911-PS1"
"17516184","OLFR910"
"17516186","OLFR912"
"17516189","OLFR913"
"17516192","OLFR914"
"17516194","VWA5A"
"17516217","OLFR920"
"17516222","OLFR921"
"17516227","OLFR922"
"17516231","OLFR923"
"17516235","OLFR924"
"17516237","OLFR26"
"17516239","OLFR926"
"17516243","OLFR930"
"17516247","OLFR933"
"17516251",NA
"17516253","OLFR27"
"17516257","OLFR943"
"17516261","OLFR944"
"17516263","OLFR951"
"17516265","OLFR954"
"17516267","OLFR148"
"17516271","OLFR960"
"17516274","OLFR961"
"17516276","OLFR963"
"17516278","OLFR965"
"17516280","OLFR150"
"17516282","OLFR967"
"17516284","OLFR969"
"17516286","OLFR970"
"17516288","OLFR971"
"17516290","OLFR972"
"17516292","OLFR229"
"17516294","OLFR974"
"17516298","OLFR978"
"17516300","OLFR981"
"17516303","1700001J11RIK"
"17516305","OLFR982"
"17516307","TMEM225"
"17516314",NA
"17516316","OLFR986"
"17516320","ZFP202"
"17516330",NA
"17516332","SCN3B"
"17516342","1700110K17RIK"
"17516349","GM17540"
"17516352","9030425E11RIK"
"17516365","HSPA8"
"17516383","SNORD14E"
"17516385","BSX"
"17516391","1700063D05RIK"
"17516397","3110039I08RIK"
"17516403","D230004N17RIK"
"17516408","MIR100"
"17516410","MIRLET7A-2"
"17516412","2610203C20RIK"
"17516420","MIR125B-1"
"17516422",NA
"17516427",NA
"17516434","D630033O11RIK"
"17516438","TRIM29"
"17516450","PVRL1"
"17516459","GM3898"
"17516462","THY1"
"17516469","USP2"
"17516488","C1QTNF5"
"17516515","RNF26"
"17516518","MCAM"
"17516538","CCDC153"
"17516546","DPAGT1"
"17516558","H2AFX"
"17516562",NA
"17516564","HYOU1"
"17516594","SLC37A4"
"17516607","RPS25"
"17516613","GM4199"
"17516617","C030014I23RIK"
"17516621","BCL9L"
"17516633","DDX6"
"17516649","TREH"
"17516666","IFT46"
"17516689",NA
"17516691","CD3D"
"17516699","MPZL2"
"17516707","MPZL3"
"17516718","AMICA1"
"17516731","SCN2B"
"17516740","SCN4B"
"17516749",NA
"17516752","BC049352"
"17516762","TMPRSS13"
"17516777","FXYD6"
"17516784","FXYD2"
"17516795","DSCAML1"
"17516837","BACE1"
"17516852","PCSK7"
"17516871","SIK3"
"17516901","APOA1"
"17516908","APOA4"
"17516915","APOA5"
"17516921","ZFP259"
"17516938","BUD13"
"17516950",NA
"17516952","2900052N01RIK"
"17516957","GM4791"
"17516960","CADM1"
"17516978","FAM55D"
"17516993","NHP2L1"
"17516995","GM8884"
"17516997","GM5617"
"17517001","USP28"
"17517031","ZW10"
"17517050","TMPRSS5"
"17517068","GM4894"
"17517073","DRD2"
"17517084","NCAM1"
"17517095",NA
"17517097","1600029D21RIK"
"17517105","IL18"
"17517112","GM19447"
"17517116","TIMM8B"
"17517120","PIH1D2"
"17517132","CRYAB"
"17517142","FDXACB1"
"17517151","ALG9"
"17517175","PPP2R1B"
"17517198",NA
"17517200","BTG4"
"17517209","POU2AF1"
"17517215",NA
"17517218",NA
"17517222","ARHGAP20"
"17517244","4933407I05RIK"
"17517248","RDX"
"17517268",NA
"17517270","LOC100048185"
"17517276","GM1715"
"17517282",NA
"17517284","4930510E17RIK"
"17517289","EXPH5"
"17517298",NA
"17517300","KDELC2"
"17517311","4930550C14RIK"
"17517323","NPAT"
"17517344",NA
"17517346","CUL5"
"17517349","SLC35F2"
"17517360","SLN"
"17517365",NA
"17517368","GLDN"
"17517379","SH2D7"
"17517388",NA
"17517390","IDH3A"
"17517404","DNAJA4"
"17517416","CRABP1"
"17517424","IREB2"
"17517448","AGPHD1"
"17517456","PSMA4"
"17517469","CHRNA5"
"17517481","UBE2Q2"
"17517500","FBXO22"
"17517512","AI118078"
"17517532","ISL2"
"17517542","GM7444"
"17517544","RCN2"
"17517554","PSTPIP1"
"17517573",NA
"17517576","HMG20A"
"17517588",NA
"17517592","CSPG4"
"17517605","IMP3"
"17517608","SNUPN"
"17517619","PTPN9"
"17517634","SIN3A"
"17517659","MAN2C1"
"17517690",NA
"17517694","1700041C23RIK"
"17517700","TRCG1"
"17517716",NA
"17517719","4930430J02RIK"
"17517723","RPP25"
"17517727","COX5A"
"17517733","2310046O06RIK"
"17517741","SCAMP2"
"17517752","ULK3"
"17517770","CYP1A1"
"17517780","EDC3"
"17517792","ARID3B"
"17517799","UBL7"
"17517812","SEMA7A"
"17517828","CYP11A1"
"17517831","CYP11A1"
"17517842","E330033L03"
"17517848","STRA6"
"17517880","CCDC33"
"17517883","1600029O15RIK"
"17517888","STOML1"
"17517899","1700072B07RIK"
"17517903","4930461G14RIK"
"17517907","6030419C18RIK"
"17517911",NA
"17517914","NPTN"
"17517924","HCN4"
"17517934","ADPGK"
"17517947","HEXA"
"17517964","CELF6"
"17517981","PARP6"
"17518007","PKM"
"17518021","GRAMD2"
"17518038","MYO9A"
"17518085","GM7616"
"17518090",NA
"17518092","LRRC49"
"17518095","LARP6"
"17518102",NA
"17518109","UACA"
"17518134","GM5122"
"17518138","I730028E13RIK"
"17518142","TLE3"
"17518170",NA
"17518172","ANP32A"
"17518189",NA
"17518191","ITGA11"
"17518224",NA
"17518227","CLN6"
"17518238","CALML4"
"17518244",NA
"17518246","IQCH"
"17518254",NA
"17518256","AAGAB"
"17518268",NA
"17518270","1110036E04RIK"
"17518274","2600006L11RIK"
"17518278","LCTL"
"17518298","RPL4"
"17518310",NA
"17518312","SNORD16A"
"17518314",NA
"17518316",NA
"17518318",NA
"17518320","SNAPC5"
"17518326",NA
"17518328","UCHL4"
"17518331","TIPIN"
"17518340",NA
"17518342","MEGF11"
"17518378","DENND4A"
"17518417","2010321M09RIK"
"17518434","DPP8"
"17518458","IGDCC4"
"17518483","IGDCC3"
"17518500","PARP16"
"17518512","CILP"
"17518526","CLPX"
"17518543",NA
"17518545","PDCD7"
"17518553","GM514"
"17518563","RASL12"
"17518573","MTFMT"
"17518585","SPG21"
"17518596","PIF1"
"17518616","RBPMS2"
"17518628","OAZ2"
"17518634",NA
"17518636","2810417H13RIK"
"17518644","CSNK1G1"
"17518664","PPIB"
"17518672","FAM96A"
"17518680","DAPK2"
"17518694","HERC1"
"17518777",NA
"17518780","CAR12"
"17518793",NA
"17518797",NA
"17518799","RPS27L"
"17518807",NA
"17518809","GM19299"
"17518813","C2CD4B"
"17518818","VPS13C"
"17518907",NA
"17518909",NA
"17518911","RORA"
"17518933","9530091C08RIK"
"17518935","NARG2"
"17518962","ANXA2"
"17518980","MIR3109"
"17518982","B230323A14RIK"
"17518991","BNIP2"
"17519009","GTF2A2"
"17519022","MYO1E"
"17519052",NA
"17519054",NA
"17519056",NA
"17519058",NA
"17519060","SLTM"
"17519084","FAM63B"
"17519088","ADAM10"
"17519108","RRP7A"
"17519112","ALDH1A2"
"17519127",NA
"17519130","ZFP280D"
"17519155","MNS1"
"17519167","RFX7"
"17519184","NEDD4"
"17519215","PRTG"
"17519238","PYGO1"
"17519245","DYX1C1"
"17519257",NA
"17519259","CCPG1"
"17519279","2310009A05RIK"
"17519282","RAB27A"
"17519290","KHDC3"
"17519303","RSL24D1"
"17519314",NA
"17519316","WDR72"
"17519345",NA
"17519347",NA
"17519349","GM16551"
"17519357","ONECUT1"
"17519364","BC031353"
"17519384","ARPP19"
"17519394","MYO5A"
"17519438","MYO5C"
"17519481","GNB5"
"17519498","BCL2L10"
"17519503","4933433G15RIK"
"17519509","LEO1"
"17519524","GM7972"
"17519533","LYSMD2"
"17519538","BMP5"
"17519550","HMGCLL1"
"17519565",NA
"17519568","GM19569"
"17519571",NA
"17519573","KLHL31"
"17519579","GCLC"
"17519598","ELOVL5"
"17519610","GCM1"
"17519619","ICK"
"17519644","C920006O11RIK"
"17519649","GSTA4"
"17519658","GSTA1"
"17519667",NA
"17519673","GM3776"
"17519682","GM10639"
"17519692","OMT2B"
"17519699","DDX43"
"17519718","MTO1"
"17519734","GM19592"
"17519738","CD109"
"17519775",NA
"17519778","LOC100862063"
"17519782","LOC100862068"
"17519785","4930429F24RIK"
"17519789",NA
"17519792",NA
"17519794","SENP6"
"17519821","MYO6"
"17519864",NA
"17519868","HTR1B"
"17519875","MEI4"
"17519886",NA
"17519888","IRAK1BP1"
"17519895","RPS27A"
"17519898","SH3BGRL2"
"17519906","GM2109"
"17519910","TTK"
"17519936",NA
"17519940","BCKDHB"
"17519952",NA
"17519954","RPL7A"
"17519957",NA
"17519959","4930554C24RIK"
"17519965",NA
"17519967","TPBG"
"17519972","DOPEY1"
"17520022","RWDD2A"
"17520028","A330041J22RIK"
"17520032",NA
"17520034","PRSS35"
"17520038","RIPPLY2"
"17520043","CYB5R4"
"17520063","MRAP2"
"17520071",NA
"17520073","NT5E"
"17520085","ZFP949"
"17520099",NA
"17520101","TRIM43A"
"17520111",NA
"17520116",NA
"17520146","TRIM43C"
"17520154",NA
"17520156",NA
"17520160",NA
"17520162","BCL2A1A"
"17520167",NA
"17520169",NA
"17520171","BCL2A1B"
"17520177","MTHFS"
"17520191","4930524O08RIK"
"17520198","RASGRF1"
"17520231",NA
"17520233","CTSH"
"17520251",NA
"17520254","ADAMTS7"
"17520286",NA
"17520288",NA
"17520290",NA
"17520292","ZIC4"
"17520305",NA
"17520307","PLSCR5"
"17520315","PLSCR1"
"17520326","PLSCR2"
"17520339","1700057G04RIK"
"17520353","PLSCR4"
"17520364","PLOD2"
"17520386","4933400C23"
"17520392",NA
"17520394",NA
"17520396","SLC9A9"
"17520416","PAQR9"
"17520420",NA
"17520422",NA
"17520425","PCOLCE2"
"17520439","ATR"
"17520490",NA
"17520492","XRN1"
"17520537","GK5"
"17520560","TFDP2"
"17520582","C430002N11RIK"
"17520588","PPIA"
"17520596",NA
"17520599",NA
"17520602",NA
"17520604","TRIM42"
"17520607",NA
"17520611","NMNAT3"
"17520624","RBP1"
"17520631","RBP2"
"17520638","COPB2"
"17520662","PRR23A"
"17520665","GM6406"
"17520667","2410012M07RIK"
"17520671","7420426K07RIK"
"17520675","FOXL2"
"17520679","FAIM"
"17520687","CEP70"
"17520706","NME9"
"17520716","1600029I14RIK"
"17520722","DBR1"
"17520736","A4GNT"
"17520742","DZIP1L"
"17520765",NA
"17520769",NA
"17520771","4930519F24RIK"
"17520775","STAG1"
"17520815","MSL2"
"17520820",NA
"17520822","9630041A04RIK"
"17520830","EPHB1"
"17520833",NA
"17520835","KY"
"17520849",NA
"17520851","ANAPC13"
"17520856","AMOTL2"
"17520881","GM5627"
"17520886","RYK"
"17520903",NA
"17520905","SLCO2A1"
"17520922","RAB6B"
"17520932","TOPBP1"
"17520962","5830418P13RIK"
"17520971",NA
"17520976","TMEM108"
"17520979","4932413F04RIK"
"17520983","NPHP3"
"17521014","ACAD11"
"17521041","MIR2136"
"17521043","CPNE4"
"17521068",NA
"17521070","MRPL3"
"17521088","NEK11"
"17521091","ASTE1"
"17521102","GM19667"
"17521105","PIK3R4"
"17521128",NA
"17521130","GLYCTK"
"17521141","GLYCTK"
"17521143","WDR82"
"17521157","MIRLET7G"
"17521159","TWF2"
"17521171","TLR9"
"17521175","4930500F10RIK"
"17521178","POC1A"
"17521194","DUSP7"
"17521204","RPL29"
"17521211","ABHD14B"
"17521218","PCBP4"
"17521233","RRP9"
"17521252","IQCF1"
"17521256","IQCF5"
"17521259","IQCF6"
"17521262",NA
"17521264","VPRBP"
